store_id,week_start_date,weekly_sales,store_area,num_employees,store_type,weekly_sales_missing_flag,month_start
Store_09,2023-11-26,19310.7082,1867.474292,170,B,0,2023-11-01
Store_09,2023-12-03,16205.62757,4563.298186,60,A,0,2023-12-01
Store_09,2023-12-10,20963.63112,4575.875306,30,B,0,2023-12-01
Store_09,2023-12-17,28454.65364,1864.681663,60,B,0,2023-12-01
Store_09,2023-12-24,26603.29984,4008.605519,104,B,0,2023-12-01
Store_09,2023-12-31,12437.92916,3506.525784,129,C,0,2023-12-01
Store_09,2024-01-07,8392.44079,4074.643873,97,B,0,2024-01-01
Store_09,2024-01-14,12365.06257,3154.564805,118,A,0,2024-01-01
Store_09,2024-01-21,11913.65009,3671.354913,19,B,0,2024-01-01
Store_09,2024-01-28,15621.17455,2093.19952,157,A,0,2024-01-01
Store_09,2024-02-04,22486.76772,2900.996411,160,A,0,2024-02-01
Store_09,2024-02-11,10671.5106,1710.57644,139,A,0,2024-02-01
Store_09,2024-02-18,26288.75932,4482.784236,82,A,0,2024-02-01
Store_09,2024-02-25,9483.02235,3162.629807,114,A,0,2024-02-01
Store_09,2024-03-03,2205.398273,2051.726624,135,A,0,2024-03-01
Store_09,2024-03-10,28884.75081,2359.145182,73,B,0,2024-03-01
Store_09,2024-03-17,26661.44989,3123.060076,190,C,0,2024-03-01
Store_09,2024-03-24,10299.50266,3249.186591,179,C,0,2024-03-01
Store_09,2024-03-31,3249.690643,3120.723723,26,C,0,2024-03-01
Store_09,2024-04-07,11293.91191,4698.714028,120,A,0,2024-04-01
Store_09,2024-04-14,9347.167001,4144.954559,54,A,0,2024-04-01
Store_09,2024-04-21,,3352.519997,133,A,1,2024-04-01
Store_09,2024-04-28,6528.762475,3051.885525,70,A,0,2024-04-01
Store_09,2024-05-05,5085.462035,3617.765388,122,C,0,2024-05-01
Store_09,2024-05-12,26424.07115,4936.926471,109,B,0,2024-05-01
Store_09,2024-05-19,28218.28703,4331.630282,93,A,0,2024-05-01
Store_09,2024-05-26,2249.564023,4804.267673,137,B,0,2024-05-01
Store_09,2024-06-02,13683.1188,1776.855977,168,B,0,2024-06-01
Store_09,2024-06-09,15124.9784,3773.689253,17,B,0,2024-06-01
Store_09,2024-06-16,25623.69631,2773.845915,18,A,0,2024-06-01
Store_09,2024-06-23,22158.74331,1781.589671,88,B,0,2024-06-01
Store_09,2024-06-30,18737.82198,4691.05962,36,B,0,2024-06-01
Store_09,2024-07-07,,1926.156645,156,B,1,2024-07-01
Store_09,2024-07-14,5348.979766,2595.628717,151,B,0,2024-07-01
Store_09,2024-07-21,2804.764796,2035.165745,47,A,0,2024-07-01
Store_09,2024-07-28,7016.44001,2950.717233,83,A,0,2024-07-01
Store_09,2024-08-04,11231.69296,3368.598131,186,B,0,2024-08-01
Store_09,2024-08-11,10769.7611,4764.305444,48,B,0,2024-08-01
Store_09,2024-08-18,3837.570633,3772.968734,110,B,0,2024-08-01
Store_09,2024-08-25,2328.740907,4962.376822,119,A,0,2024-08-01
Store_09,2024-09-01,4083.907668,4469.58673,93,B,0,2024-09-01
Store_09,2024-09-08,19632.71634,1833.041648,30,A,0,2024-09-01
Store_09,2024-09-15,10518.4235,1883.639868,70,A,0,2024-09-01
Store_09,2024-09-22,18931.13386,3626.311153,145,B,0,2024-09-01
Store_09,2024-09-29,12414.53907,3427.814022,178,A,0,2024-09-01
Store_09,2024-10-06,24396.95425,2130.941233,151,A,0,2024-10-01
Store_09,2024-10-13,7252.313114,1721.528882,156,A,0,2024-10-01
Store_09,2024-10-20,18005.51179,3708.403098,116,C,0,2024-10-01
Store_09,2024-10-27,18722.87651,3944.552017,64,B,0,2024-10-01
Store_09,2024-11-03,17186.20134,4085.00873,183,A,0,2024-11-01
Store_09,2024-11-10,15830.29744,3749.9636,199,A,0,2024-11-01
Store_09,2024-11-17,12410.42607,2558.936577,149,B,0,2024-11-01
Store_09,2024-11-24,24012.5635,1808.345776,112,B,0,2024-11-01
Store_09,2024-12-01,14649.17725,4985.344614,142,A,0,2024-12-01
Store_09,2024-12-08,19834.88868,1929.785966,46,A,0,2024-12-01
Store_09,2024-12-15,11934.60496,1513.197261,157,B,0,2024-12-01
Store_09,2024-12-22,20831.19872,3551.366231,170,C,0,2024-12-01
Store_10,2023-01-01,17157.51105,2470.3788,183,B,0,2023-01-01
Store_10,2023-01-08,3094.360577,1609.423539,78,A,0,2023-01-01
Store_10,2023-01-15,13009.24179,2368.364162,48,C,0,2023-01-01
Store_10,2023-01-22,14711.49062,3582.726839,168,A,0,2023-01-01
Store_10,2023-01-29,19138.65488,4194.696529,69,B,0,2023-01-01
Store_10,2023-02-05,8776.365404,2727.451703,93,A,0,2023-02-01
Store_10,2023-02-12,4581.010592,2820.865458,142,B,0,2023-02-01
Store_10,2023-02-19,14781.69268,2222.369486,140,A,0,2023-02-01
Store_10,2023-02-26,18417.97928,3866.373829,25,A,0,2023-02-01
Store_10,2023-03-05,14117.19738,3017.533557,63,B,0,2023-03-01
Store_10,2023-03-12,3908.330838,3071.308254,139,A,0,2023-03-01
Store_10,2023-03-19,2818.603778,4160.495183,115,C,0,2023-03-01
Store_10,2023-03-26,25304.89752,4486.525274,140,B,0,2023-03-01
Store_10,2023-04-02,13881.34707,4663.924379,21,C,0,2023-04-01
Store_10,2023-04-09,19223.03883,1612.690299,144,A,0,2023-04-01
Store_10,2023-04-16,7927.825314,1809.874605,139,A,0,2023-04-01
Store_10,2023-04-23,26096.24189,3866.417096,37,B,0,2023-04-01
Store_10,2023-04-30,9843.832542,3495.042685,80,C,0,2023-04-01
Store_10,2023-05-07,13504.00853,4963.32493,193,B,0,2023-05-01
Store_10,2023-05-14,19936.12863,3790.122599,80,A,0,2023-05-01
Store_10,2023-05-21,13784.95334,2906.783775,184,A,0,2023-05-01
Store_10,2023-05-28,7164.207986,2032.121242,19,A,0,2023-05-01
Store_10,2023-06-04,11972.31817,1797.604983,91,A,0,2023-06-01
Store_10,2023-06-11,4357.771048,2775.934457,55,A,0,2023-06-01
Store_10,2023-06-18,8554.629628,4132.697061,141,C,0,2023-06-01
Store_10,2023-06-25,3281.633341,2853.515659,107,B,0,2023-06-01
Store_10,2023-07-02,19317.10021,3416.217545,162,B,0,2023-07-01
Store_10,2023-07-09,15520.87681,1953.183084,20,B,0,2023-07-01
Store_10,2023-07-16,24711.3563,4342.888558,91,B,0,2023-07-01
Store_10,2023-07-23,10736.73127,1644.104494,158,C,0,2023-07-01
Store_10,2023-07-30,15433.42668,3526.881406,162,C,0,2023-07-01
Store_10,2023-08-06,28831.1668,3579.520263,109,A,0,2023-08-01
Store_10,2023-08-13,24994.60124,2532.795019,196,B,0,2023-08-01
Store_10,2023-08-20,17738.96097,4482.651143,107,A,0,2023-08-01
Store_10,2023-08-27,,3638.892601,154,A,1,2023-08-01
Store_10,2023-09-03,5669.050031,2908.449596,126,C,0,2023-09-01
Store_10,2023-09-10,15593.49743,2856.265559,40,C,0,2023-09-01
Store_10,2023-09-17,19883.29138,2781.092615,70,B,0,2023-09-01
Store_10,2023-09-24,12819.29245,3825.56077,39,B,0,2023-09-01
Store_10,2023-10-01,22528.42435,1529.379747,21,B,0,2023-10-01
Store_10,2023-10-08,29204.56813,2845.178452,147,B,0,2023-10-01
Store_10,2023-10-15,21624.81516,4588.654118,180,A,0,2023-10-01
Store_10,2023-10-22,4537.22636,2066.601184,32,B,0,2023-10-01
Store_10,2023-10-29,9934.06036,4469.32291,174,B,0,2023-10-01
Store_10,2023-11-05,12422.83867,4560.558294,154,C,0,2023-11-01
Store_10,2023-11-12,23264.44788,3809.477577,122,A,0,2023-11-01
Store_10,2023-11-19,8727.704152,3765.214515,120,A,0,2023-11-01
Store_10,2023-11-26,19065.46527,4078.049999,22,C,0,2023-11-01
Store_10,2023-12-03,6809.777427,2810.143998,105,B,0,2023-12-01
Store_10,2023-12-10,19543.81361,2784.41544,175,B,0,2023-12-01
Store_10,2023-12-17,13855.30403,3485.854716,43,A,0,2023-12-01
Store_10,2023-12-24,29448.92625,2327.677444,145,A,0,2023-12-01
Store_10,2023-12-31,7259.724968,3102.3288,149,A,0,2023-12-01
Store_10,2024-01-07,8087.97904,1644.981604,71,C,0,2024-01-01
Store_10,2024-01-14,2819.19472,4264.529259,178,A,0,2024-01-01
Store_10,2024-01-21,12503.87229,4499.665492,87,B,0,2024-01-01
Store_10,2024-01-28,7701.610663,2298.276692,156,B,0,2024-01-01
Store_10,2024-02-04,14806.43844,1555.78922,162,C,0,2024-02-01
Store_10,2024-02-11,21455.90954,1689.468808,78,C,0,2024-02-01
Store_10,2024-02-18,4061.308655,4211.774343,119,A,0,2024-02-01
Store_10,2024-02-25,12256.02936,3310.378848,126,A,0,2024-02-01
Store_10,2024-03-03,26873.65962,1770.424987,40,B,0,2024-03-01
Store_10,2024-03-10,18340.05481,1640.108451,76,A,0,2024-03-01
Store_10,2024-03-17,2929.628774,2909.641513,189,C,0,2024-03-01
Store_10,2024-03-24,29591.11452,2545.950041,124,A,0,2024-03-01
Store_10,2024-03-31,13443.04163,2613.699919,72,A,0,2024-03-01
Store_10,2024-04-07,14106.30777,2189.124087,154,B,0,2024-04-01
Store_10,2024-04-14,24770.62484,3117.923769,74,C,0,2024-04-01
Store_10,2024-04-21,19229.98884,2229.727622,69,A,0,2024-04-01
Store_10,2024-04-28,25205.84192,4841.683315,152,A,0,2024-04-01
Store_10,2024-05-05,12820.92933,2187.489351,121,A,0,2024-05-01
Store_10,2024-05-12,8712.939523,4364.635281,162,B,0,2024-05-01
Store_10,2024-05-19,12541.35871,2622.56599,122,C,0,2024-05-01
Store_10,2024-05-26,29723.70306,2790.957528,65,A,0,2024-05-01
Store_10,2024-06-02,15192.40688,3951.143562,91,B,0,2024-06-01
Store_10,2024-06-09,7349.852295,2644.255176,140,A,0,2024-06-01
Store_10,2024-06-16,27433.74699,1833.84169,172,A,0,2024-06-01
Store_10,2024-06-23,11517.68132,4030.755576,190,A,0,2024-06-01
Store_10,2024-06-30,27514.3704,3444.678138,101,A,0,2024-06-01
Store_10,2024-07-07,27028.59739,1605.802066,113,A,0,2024-07-01
Store_10,2024-07-14,18655.73301,2913.250825,45,C,0,2024-07-01
Store_10,2024-07-21,9113.228383,4880.106886,147,A,0,2024-07-01
Store_10,2024-07-28,12481.25977,4094.292983,146,C,0,2024-07-01
Store_10,2024-08-04,15007.5999,2746.654789,194,A,0,2024-08-01
Store_10,2024-08-11,25590.78666,2452.64216,33,B,0,2024-08-01
Store_10,2024-08-18,28061.60688,4693.597338,67,A,0,2024-08-01
Store_10,2024-08-25,21601.66125,3636.69545,198,C,0,2024-08-01
Store_10,2024-09-01,7306.55123,3763.237704,199,C,0,2024-09-01
Store_10,2024-09-08,17776.10588,2438.09026,121,A,0,2024-09-01
Store_10,2024-09-15,23304.19642,3589.043705,55,C,0,2024-09-01
Store_10,2024-09-22,17596.16589,4423.622768,127,A,0,2024-09-01
Store_10,2024-09-29,13101.75058,3566.169735,35,A,0,2024-09-01
Store_10,2024-10-06,2445.674163,2204.435698,26,C,0,2024-10-01
Store_10,2024-10-13,11991.40606,2035.323742,129,B,0,2024-10-01
Store_10,2024-10-20,21085.72276,2915.414305,46,A,0,2024-10-01
Store_10,2024-10-27,20378.46832,3561.856325,19,C,0,2024-10-01
Store_10,2024-11-03,19354.35799,3002.638797,59,A,0,2024-11-01
Store_10,2024-11-10,21125.73827,2831.625095,106,C,0,2024-11-01
Store_10,2024-11-17,10987.33034,4865.64315,48,A,0,2024-11-01
Store_10,2024-11-24,3741.471165,3391.100817,16,B,0,2024-11-01
Store_10,2024-12-01,8566.864812,4255.548102,37,A,0,2024-12-01
Store_10,2024-12-08,6850.201876,1774.43437,80,A,0,2024-12-01
Store_10,2024-12-15,25793.65146,2046.000579,154,A,0,2024-12-01
Store_10,2024-12-22,25331.0069,2398.01256,89,A,0,2024-12-01
Store_11,2023-01-01,23733.37962,2148.393886,53,A,0,2023-01-01
Store_11,2023-01-08,24800.34555,3759.780881,45,B,0,2023-01-01
Store_11,2023-01-15,27787.61184,2935.69508,137,A,0,2023-01-01
Store_11,2023-01-22,7280.961619,2067.013274,136,B,0,2023-01-01
Store_11,2023-01-29,23797.36864,4236.127457,60,A,0,2023-01-01
Store_11,2023-02-05,21148.54486,3731.522753,167,A,0,2023-02-01
Store_11,2023-02-12,23835.06678,2767.495921,132,A,0,2023-02-01
Store_11,2023-02-19,28820.61672,4123.852684,174,C,0,2023-02-01
Store_11,2023-02-26,3343.196232,3165.644448,17,C,0,2023-02-01
Store_11,2023-03-05,5200.45459,4955.446644,81,B,0,2023-03-01
Store_11,2023-03-12,19913.3264,4133.028133,104,A,0,2023-03-01
Store_11,2023-03-19,22896.94732,3868.10421,93,C,0,2023-03-01
Store_11,2023-03-26,28705.15571,4649.930804,11,A,0,2023-03-01
Store_11,2023-04-02,29415.21612,4776.286414,135,A,0,2023-04-01
Store_11,2023-04-09,29113.32451,3644.124784,40,A,0,2023-04-01
Store_11,2023-04-16,14987.11428,2013.729374,75,C,0,2023-04-01
Store_11,2023-04-23,29988.40309,4717.696325,60,A,0,2023-04-01
Store_11,2023-04-30,15727.93544,3562.369824,141,C,0,2023-04-01
Store_11,2023-05-07,10618.70558,3288.085689,75,C,0,2023-05-01
Store_11,2023-05-14,28844.5214,3495.479844,177,C,0,2023-05-01
Store_11,2023-05-21,22841.48303,3979.955254,16,A,0,2023-05-01
Store_11,2023-05-28,6631.275608,2315.470242,145,A,0,2023-05-01
Store_11,2023-06-04,23657.11997,4729.841257,166,B,0,2023-06-01
Store_11,2023-06-11,24567.44027,2997.07543,110,A,0,2023-06-01
Store_11,2023-06-18,14794.32046,1567.756759,199,A,0,2023-06-01
Store_11,2023-06-25,18728.16308,2554.183964,181,B,0,2023-06-01
Store_11,2023-07-02,4265.126202,2348.346338,149,B,0,2023-07-01
Store_11,2023-07-09,23476.54438,2724.232705,50,A,0,2023-07-01
Store_11,2023-07-16,11213.33933,4588.16557,101,A,0,2023-07-01
Store_11,2023-07-23,8217.019001,2045.029229,39,A,0,2023-07-01
Store_11,2023-07-30,24622.40784,2647.727776,63,B,0,2023-07-01
Store_11,2023-08-06,20527.32359,4168.483013,129,A,0,2023-08-01
Store_11,2023-08-13,25773.28439,2810.870453,186,C,0,2023-08-01
Store_11,2023-08-20,13168.50748,2338.316044,70,C,0,2023-08-01
Store_11,2023-08-27,5171.594133,4251.826207,142,A,0,2023-08-01
Store_11,2023-09-03,17942.72421,4026.777301,43,A,0,2023-09-01
Store_11,2023-09-10,24970.79534,3631.68496,89,B,0,2023-09-01
Store_11,2023-09-17,28245.30411,2668.596311,167,B,0,2023-09-01
Store_11,2023-09-24,14339.88728,3251.226907,137,A,0,2023-09-01
Store_11,2023-10-01,2454.307244,4008.419618,170,A,0,2023-10-01
Store_11,2023-10-08,8625.590071,3457.814116,72,B,0,2023-10-01
Store_11,2023-10-15,13911.07569,3417.131418,127,A,0,2023-10-01
Store_11,2023-10-22,27854.64047,3953.944077,138,B,0,2023-10-01
Store_11,2023-10-29,3436.285786,2346.694852,75,A,0,2023-10-01
Store_11,2023-11-05,16361.74612,2337.960734,192,C,0,2023-11-01
Store_11,2023-11-12,12714.59055,1699.907887,168,B,0,2023-11-01
Store_11,2023-11-19,17165.49707,2144.844998,92,A,0,2023-11-01
Store_11,2023-11-26,5008.268492,2906.157072,180,A,0,2023-11-01
Store_11,2023-12-03,17383.59007,3607.611965,30,A,0,2023-12-01
Store_11,2023-12-10,27713.37736,4156.747373,168,A,0,2023-12-01
Store_11,2023-12-17,10209.98977,3067.609635,129,A,0,2023-12-01
Store_11,2023-12-24,12683.51132,2586.183512,78,B,0,2023-12-01
Store_11,2023-12-31,26924.12504,2585.446709,162,C,0,2023-12-01
Store_11,2024-01-07,29769.3966,4158.746868,80,A,0,2024-01-01
Store_11,2024-01-14,21677.51307,2973.818165,14,C,0,2024-01-01
Store_11,2024-01-21,19118.15507,4601.620962,116,B,0,2024-01-01
Store_11,2024-01-28,7496.051438,2276.931876,169,B,0,2024-01-01
Store_11,2024-02-04,11469.00248,4002.02577,56,C,0,2024-02-01
Store_11,2024-02-11,21101.90708,4658.111562,172,C,0,2024-02-01
Store_11,2024-02-18,27581.10947,3436.031436,150,B,0,2024-02-01
Store_11,2024-02-25,29720.57118,1616.635543,182,B,0,2024-02-01
Store_11,2024-03-03,2576.918145,2055.962844,130,A,0,2024-03-01
Store_11,2024-03-10,10449.38313,4384.250232,42,A,0,2024-03-01
Store_11,2024-03-17,18034.35036,3843.026638,69,A,0,2024-03-01
Store_11,2024-03-24,12201.45909,4987.127844,99,A,0,2024-03-01
Store_11,2024-03-31,27020.67684,4798.906067,123,B,0,2024-03-01
Store_11,2024-04-07,19622.08464,4980.548723,128,A,0,2024-04-01
Store_11,2024-04-14,6195.047668,3015.496478,82,C,0,2024-04-01
Store_11,2024-04-21,24108.27286,4349.883938,91,C,0,2024-04-01
Store_11,2024-04-28,9652.451048,1540.287928,58,A,0,2024-04-01
Store_11,2024-05-05,25073.41134,4932.127577,18,A,0,2024-05-01
Store_11,2024-05-12,2211.094654,4606.671393,54,B,0,2024-05-01
Store_11,2024-05-19,3797.834742,2736.830738,32,A,0,2024-05-01
Store_11,2024-05-26,3669.248539,4570.383367,37,B,0,2024-05-01
Store_11,2024-06-02,20201.37413,4666.024642,164,A,0,2024-06-01
Store_11,2024-06-09,5209.124549,2071.426605,157,A,0,2024-06-01
Store_11,2024-06-16,2821.409988,3564.242716,160,A,0,2024-06-01
Store_11,2024-06-23,22311.79357,2296.160317,28,A,0,2024-06-01
Store_11,2024-06-30,27650.69902,4723.75782,137,A,0,2024-06-01
Store_11,2024-07-07,17317.46184,2987.850755,79,A,0,2024-07-01
Store_11,2024-07-14,19903.40127,1676.313089,24,A,0,2024-07-01
Store_11,2024-07-21,25210.95965,4992.374754,193,A,0,2024-07-01
Store_11,2024-07-28,18844.4291,4086.72377,185,B,0,2024-07-01
Store_11,2024-08-04,5917.497396,4453.902697,187,B,0,2024-08-01
Store_11,2024-08-11,16552.18349,3179.276657,20,C,0,2024-08-01
Store_11,2024-08-18,11770.10781,3940.22775,137,B,0,2024-08-01
Store_11,2024-08-25,11066.868,2899.30152,48,A,0,2024-08-01
Store_11,2024-09-01,2857.04474,4147.398597,156,C,0,2024-09-01
Store_11,2024-09-08,9955.500696,3337.874818,195,B,0,2024-09-01
Store_11,2024-09-15,3153.216903,2499.957292,26,B,0,2024-09-01
Store_11,2024-09-22,28794.71834,4274.194674,82,C,0,2024-09-01
Store_11,2024-09-29,11641.98986,4889.250572,133,B,0,2024-09-01
Store_11,2024-10-06,27032.98755,4422.15182,73,B,0,2024-10-01
Store_11,2024-10-13,24848.65925,4418.89582,193,A,0,2024-10-01
Store_11,2024-10-20,25063.60367,3596.87952,194,B,0,2024-10-01
Store_11,2024-10-27,12010.74463,2218.14689,175,B,0,2024-10-01
Store_11,2024-11-03,22556.948,2189.422354,163,A,0,2024-11-01
Store_11,2024-11-10,6673.581296,4808.980203,180,A,0,2024-11-01
Store_11,2024-11-17,12988.59456,3104.772395,186,B,0,2024-11-01
Store_11,2024-11-24,13031.22111,4533.969347,181,A,0,2024-11-01
Store_11,2024-12-01,12422.91703,3489.764988,106,A,0,2024-12-01
Store_11,2024-12-08,7481.27275,4936.644935,61,A,0,2024-12-01
Store_11,2024-12-15,27498.18734,4448.19997,57,B,0,2024-12-01
Store_11,2024-12-22,27451.24963,4858.160898,68,B,0,2024-12-01
Store_12,2023-01-01,10514.59784,1989.717337,11,A,0,2023-01-01
Store_12,2023-01-08,24030.22131,4244.298878,61,B,0,2023-01-01
Store_12,2023-01-15,6036.137419,3508.189387,185,B,0,2023-01-01
Store_12,2023-01-22,27359.06043,4578.096462,169,A,0,2023-01-01
Store_12,2023-01-29,26342.26499,1914.698539,120,A,0,2023-01-01
Store_12,2023-02-05,23039.70119,4234.832463,61,B,0,2023-02-01
Store_12,2023-02-12,24364.16895,4505.446806,93,A,0,2023-02-01
Store_12,2023-02-19,29940.84138,2929.534018,67,A,0,2023-02-01
Store_12,2023-02-26,3205.774207,4303.215146,118,A,0,2023-02-01
Store_12,2023-03-05,12563.18229,3703.545154,39,C,0,2023-03-01
Store_12,2023-03-12,5444.68184,2999.9099,138,C,0,2023-03-01
Store_12,2023-03-19,26972.59111,4690.07382,65,B,0,2023-03-01
Store_12,2023-03-26,18787.46048,4516.769545,199,B,0,2023-03-01
Store_12,2023-04-02,16709.26397,3302.972578,150,B,0,2023-04-01
Store_12,2023-04-09,28276.91947,3111.823859,198,A,0,2023-04-01
Store_12,2023-04-16,4013.964011,4433.112575,70,C,0,2023-04-01
Store_12,2023-04-23,18083.13816,4665.761953,74,A,0,2023-04-01
Store_12,2023-04-30,10903.06092,2086.240832,172,B,0,2023-04-01
Store_12,2023-05-07,4282.002803,4536.884104,173,A,0,2023-05-01
Store_12,2023-05-14,,4723.409566,39,C,1,2023-05-01
Store_12,2023-05-21,19181.95897,1760.240675,155,A,0,2023-05-01
Store_12,2023-05-28,23174.78235,3793.066546,148,B,0,2023-05-01
Store_12,2023-06-04,17601.8074,2108.388493,61,C,0,2023-06-01
Store_12,2023-06-11,14265.45389,2181.446947,84,A,0,2023-06-01
Store_12,2023-06-18,25014.29235,3497.086391,166,C,0,2023-06-01
Store_12,2023-06-25,29751.2747,4128.496601,145,B,0,2023-06-01
Store_12,2023-07-02,29425.56091,4856.823656,167,C,0,2023-07-01
Store_12,2023-07-09,24450.74816,3404.724369,20,A,0,2023-07-01
Store_12,2023-07-16,13239.70817,1522.669582,93,B,0,2023-07-01
Store_12,2023-07-23,16385.77225,3036.967253,22,A,0,2023-07-01
Store_12,2023-07-30,9715.9646,3596.423564,170,B,0,2023-07-01
Store_12,2023-08-06,18674.45464,3420.075763,110,A,0,2023-08-01
Store_12,2023-08-13,5429.417294,2632.363854,173,A,0,2023-08-01
Store_12,2023-08-20,25840.3907,3197.253589,74,B,0,2023-08-01
Store_12,2023-08-27,7458.459047,4125.006712,146,A,0,2023-08-01
Store_12,2023-09-03,27655.19598,3701.142812,26,A,0,2023-09-01
Store_12,2023-09-10,6000.392295,4712.768972,180,B,0,2023-09-01
Store_12,2023-09-17,4676.044371,2803.72005,47,A,0,2023-09-01
Store_12,2023-09-24,3278.531341,2561.892684,38,A,0,2023-09-01
Store_12,2023-10-01,4255.905557,2460.442337,15,A,0,2023-10-01
Store_12,2023-10-08,21103.20321,1880.579993,155,B,0,2023-10-01
Store_12,2023-10-15,17800.31212,2026.997649,131,A,0,2023-10-01
Store_12,2023-10-22,18176.6525,3120.176236,61,A,0,2023-10-01
Store_12,2023-10-29,19351.91505,2335.526711,128,B,0,2023-10-01
Store_12,2023-11-05,11117.45764,4247.874331,126,A,0,2023-11-01
Store_12,2023-11-12,19499.85221,2822.494818,133,A,0,2023-11-01
Store_12,2023-11-19,4377.686576,1809.513957,50,C,0,2023-11-01
Store_12,2023-11-26,8092.574949,3110.914851,55,C,0,2023-11-01
Store_12,2023-12-03,15861.24312,4553.787678,49,A,0,2023-12-01
Store_12,2023-12-10,6332.056564,2624.83185,137,A,0,2023-12-01
Store_12,2023-12-17,23905.98024,1946.573818,136,C,0,2023-12-01
Store_12,2023-12-24,12271.38342,4835.6144,137,B,0,2023-12-01
Store_12,2023-12-31,6258.997916,2570.998459,38,B,0,2023-12-01
Store_12,2024-01-07,15973.81656,3350.86376,71,C,0,2024-01-01
Store_12,2024-01-14,12309.54177,2449.98356,23,A,0,2024-01-01
Store_12,2024-01-21,29917.41772,3242.883434,145,C,0,2024-01-01
Store_12,2024-01-28,12968.10885,2484.079764,191,A,0,2024-01-01
Store_12,2024-02-04,21152.90546,2822.816049,113,B,0,2024-02-01
Store_12,2024-02-11,10730.72985,2000.855523,91,B,0,2024-02-01
Store_12,2024-02-18,7785.480015,4488.125781,117,A,0,2024-02-01
Store_12,2024-02-25,6719.335347,3030.886623,140,A,0,2024-02-01
Store_12,2024-03-03,8910.366748,2373.278132,73,C,0,2024-03-01
Store_12,2024-03-10,12822.05445,3406.428893,47,B,0,2024-03-01
Store_12,2024-03-17,14321.67918,2499.283734,49,B,0,2024-03-01
Store_12,2024-03-24,14614.81974,1550.261123,191,C,0,2024-03-01
Store_12,2024-03-31,19719.9582,2626.795159,34,A,0,2024-03-01
Store_12,2024-04-07,10314.42853,4758.476756,165,B,0,2024-04-01
Store_12,2024-04-14,7282.763246,1859.773275,170,A,0,2024-04-01
Store_12,2024-04-21,28460.77525,2793.390448,195,B,0,2024-04-01
Store_12,2024-04-28,14581.21689,2655.188981,70,A,0,2024-04-01
Store_12,2024-05-05,23880.43791,3005.614457,129,A,0,2024-05-01
Store_12,2024-05-12,20170.03865,3533.391817,166,C,0,2024-05-01
Store_12,2024-05-19,20696.67762,3181.76492,140,B,0,2024-05-01
Store_12,2024-05-26,7414.083287,3251.894819,110,A,0,2024-05-01
Store_12,2024-06-02,25295.29162,2718.648615,46,A,0,2024-06-01
Store_12,2024-06-09,29787.00542,4821.742803,153,B,0,2024-06-01
Store_12,2024-06-16,16560.76598,2033.28849,14,C,0,2024-06-01
Store_12,2024-06-23,9262.645646,1798.14255,106,B,0,2024-06-01
Store_12,2024-06-30,22208.69113,2884.44822,56,A,0,2024-06-01
Store_12,2024-07-07,22625.22341,4746.272276,93,B,0,2024-07-01
Store_12,2024-07-14,26169.35725,2117.329447,60,A,0,2024-07-01
Store_12,2024-07-21,28118.01423,1613.30794,87,A,0,2024-07-01
Store_12,2024-07-28,6283.417222,2768.100724,199,B,0,2024-07-01
Store_12,2024-08-04,18457.30023,3155.385582,92,A,0,2024-08-01
Store_12,2024-08-11,6516.486095,3441.778636,156,B,0,2024-08-01
Store_12,2024-08-18,21414.12842,3617.333553,199,A,0,2024-08-01
Store_12,2024-08-25,23951.8174,4707.168984,41,A,0,2024-08-01
Store_12,2024-09-01,29073.72514,4251.138543,24,B,0,2024-09-01
Store_12,2024-09-08,2937.75043,1813.520366,28,A,0,2024-09-01
Store_12,2024-09-15,11573.42738,3848.469436,71,B,0,2024-09-01
Store_12,2024-09-22,10506.55447,1693.129045,90,C,0,2024-09-01
Store_12,2024-09-29,19837.70055,2740.752795,29,B,0,2024-09-01
Store_12,2024-10-06,21951.68701,2920.593375,133,A,0,2024-10-01
Store_12,2024-10-13,14782.098,2110.360914,87,C,0,2024-10-01
Store_12,2024-10-20,9643.680769,3100.18329,106,A,0,2024-10-01
Store_12,2024-10-27,25690.58923,4889.711372,64,B,0,2024-10-01
Store_12,2024-11-03,25700.51969,3802.059142,192,A,0,2024-11-01
Store_12,2024-11-10,29065.19504,1867.866722,66,A,0,2024-11-01
Store_12,2024-11-17,24458.92964,2754.94256,109,C,0,2024-11-01
Store_12,2024-11-24,20184.25584,1570.104089,50,A,0,2024-11-01
Store_12,2024-12-01,16887.15509,3205.403975,35,A,0,2024-12-01
Store_12,2024-12-08,10707.1849,2139.897948,53,A,0,2024-12-01
Store_12,2024-12-15,5289.04932,2975.042357,55,A,0,2024-12-01
Store_12,2024-12-22,26798.1899,3813.516189,49,C,0,2024-12-01
Store_13,2023-01-01,18386.33021,4316.518063,128,A,0,2023-01-01
Store_13,2023-01-08,18933.62438,2271.740166,146,B,0,2023-01-01
Store_13,2023-01-15,16803.26916,4983.056791,89,B,0,2023-01-01
Store_13,2023-01-22,13784.66343,4411.109587,142,A,0,2023-01-01
Store_13,2023-01-29,8436.33766,4572.053952,34,A,0,2023-01-01
Store_13,2023-02-05,26235.77434,2113.294991,45,B,0,2023-02-01
Store_13,2023-02-12,21022.17178,2748.449303,189,C,0,2023-02-01
Store_13,2023-02-19,26707.41862,3398.398722,62,A,0,2023-02-01
