store_id,week_start_date,weekly_sales,store_area,num_employees,store_type
Store_10,20-10-2024,21085.72276,2915.414305,46,A
Store_10,27-10-2024,20378.46832,3561.856325,19,C
Store_10,03-11-2024,19354.35799,3002.638797,59,A
Store_10,10-11-2024,21125.73827,2831.625095,106,C
Store_10,17-11-2024,10987.33034,4865.64315,48,A
Store_10,24-11-2024,3741.471165,3391.100817,16,B
Store_10,01-12-2024,8566.864812,4255.548102,37,A
Store_10,08-12-2024,6850.201876,1774.43437,80,A
Store_10,15-12-2024,25793.65146,2046.000579,154,A
Store_10,22-12-2024,25331.0069,2398.01256,89,A
Store_11,01-01-2023,23733.37962,2148.393886,53,A
Store_11,08-01-2023,24800.34555,3759.780881,45,B
Store_11,15-01-2023,27787.61184,2935.69508,137,A
Store_11,22-01-2023,7280.961619,2067.013274,136,B
Store_11,29-01-2023,23797.36864,4236.127457,60,A
Store_11,05-02-2023,21148.54486,3731.522753,167,A
Store_11,12-02-2023,23835.06678,2767.495921,132,A
Store_11,19-02-2023,28820.61672,4123.852684,174,C
Store_11,26-02-2023,3343.196232,3165.644448,17,C
Store_11,05-03-2023,5200.45459,4955.446644,81,B
Store_11,12-03-2023,19913.3264,4133.028133,104,A
Store_11,19-03-2023,22896.94732,3868.10421,93,C
Store_11,26-03-2023,28705.15571,4649.930804,11,A
Store_11,02-04-2023,29415.21612,4776.286414,135,A
Store_11,09-04-2023,29113.32451,3644.124784,40,A
Store_11,16-04-2023,14987.11428,2013.729374,75,C
Store_11,23-04-2023,29988.40309,4717.696325,60,A
Store_11,30-04-2023,15727.93544,3562.369824,141,C
Store_11,07-05-2023,10618.70558,3288.085689,75,C
Store_11,14-05-2023,28844.5214,3495.479844,177,C
Store_11,21-05-2023,22841.48303,3979.955254,16,A
Store_11,28-05-2023,6631.275608,2315.470242,145,A
Store_11,04-06-2023,23657.11997,4729.841257,166,B
Store_11,11-06-2023,24567.44027,2997.07543,110,A
Store_11,18-06-2023,14794.32046,1567.756759,199,A
Store_11,25-06-2023,18728.16308,2554.183964,181,B
Store_11,02-07-2023,4265.126202,2348.346338,149,B
Store_11,09-07-2023,23476.54438,2724.232705,50,A
Store_11,16-07-2023,11213.33933,4588.16557,101,A
Store_11,23-07-2023,8217.019001,2045.029229,39,A
Store_11,30-07-2023,24622.40784,2647.727776,63,B
Store_11,06-08-2023,20527.32359,4168.483013,129,A
Store_11,13-08-2023,25773.28439,2810.870453,186,C
Store_11,20-08-2023,13168.50748,2338.316044,70,C
Store_11,27-08-2023,5171.594133,4251.826207,142,A
Store_11,03-09-2023,17942.72421,4026.777301,43,A
Store_11,10-09-2023,24970.79534,3631.68496,89,B
Store_11,17-09-2023,28245.30411,2668.596311,167,B
Store_11,24-09-2023,14339.88728,3251.226907,137,A
Store_11,01-10-2023,2454.307244,4008.419618,170,A
Store_11,08-10-2023,8625.590071,3457.814116,72,B
Store_11,15-10-2023,13911.07569,3417.131418,127,A
Store_11,22-10-2023,27854.64047,3953.944077,138,B
Store_11,29-10-2023,3436.285786,2346.694852,75,A
Store_11,05-11-2023,16361.74612,2337.960734,192,C
Store_11,12-11-2023,12714.59055,1699.907887,168,B
Store_11,19-11-2023,17165.49707,2144.844998,92,A
Store_11,26-11-2023,5008.268492,2906.157072,180,A
Store_11,03-12-2023,17383.59007,3607.611965,30,A
Store_11,10-12-2023,27713.37736,4156.747373,168,A
Store_11,17-12-2023,10209.98977,3067.609635,129,A
Store_11,24-12-2023,12683.51132,2586.183512,78,B
Store_11,31-12-2023,26924.12504,2585.446709,162,C
Store_11,07-01-2024,29769.3966,4158.746868,80,A
Store_11,14-01-2024,21677.51307,2973.818165,14,C
Store_11,21-01-2024,19118.15507,4601.620962,116,B
Store_11,28-01-2024,7496.051438,2276.931876,169,B
Store_11,04-02-2024,11469.00248,4002.02577,56,C
Store_11,11-02-2024,21101.90708,4658.111562,172,C
Store_11,18-02-2024,27581.10947,3436.031436,150,B
Store_11,25-02-2024,29720.57118,1616.635543,182,B
Store_11,03-03-2024,2576.918145,2055.962844,130,A
Store_11,10-03-2024,10449.38313,4384.250232,42,A
Store_11,17-03-2024,18034.35036,3843.026638,69,A
Store_11,24-03-2024,12201.45909,4987.127844,99,A
Store_11,31-03-2024,27020.67684,4798.906067,123,B
Store_11,07-04-2024,19622.08464,4980.548723,128,A
Store_11,14-04-2024,6195.047668,3015.496478,82,C
Store_11,21-04-2024,24108.27286,4349.883938,91,C
Store_11,28-04-2024,9652.451048,1540.287928,58,A
Store_11,05-05-2024,25073.41134,4932.127577,18,A
Store_11,12-05-2024,2211.094654,4606.671393,54,B
Store_11,19-05-2024,3797.834742,2736.830738,32,A
Store_11,26-05-2024,3669.248539,4570.383367,37,B
Store_11,02-06-2024,20201.37413,4666.024642,164,A
Store_11,09-06-2024,5209.124549,2071.426605,157,A
Store_11,16-06-2024,2821.409988,3564.242716,160,A
Store_11,23-06-2024,22311.79357,2296.160317,28,A
Store_11,30-06-2024,27650.69902,4723.75782,137,A
Store_11,07-07-2024,17317.46184,2987.850755,79,A
Store_11,14-07-2024,19903.40127,1676.313089,24,A
Store_11,21-07-2024,25210.95965,4992.374754,193,A
Store_11,28-07-2024,18844.4291,4086.72377,185,B
Store_11,04-08-2024,5917.497396,4453.902697,187,B
Store_11,11-08-2024,16552.18349,3179.276657,20,C
Store_11,18-08-2024,11770.10781,3940.22775,137,B
Store_11,25-08-2024,11066.868,2899.30152,48,A
Store_11,01-09-2024,2857.04474,4147.398597,156,C
Store_11,08-09-2024,9955.500696,3337.874818,195,B
Store_11,15-09-2024,3153.216903,2499.957292,26,B
Store_11,22-09-2024,28794.71834,4274.194674,82,C
Store_11,29-09-2024,11641.98986,4889.250572,133,B
Store_11,06-10-2024,27032.98755,4422.15182,73,B
Store_11,13-10-2024,24848.65925,4418.89582,193,A
Store_11,20-10-2024,25063.60367,3596.87952,194,B
Store_11,27-10-2024,12010.74463,2218.14689,175,B
Store_11,03-11-2024,22556.948,2189.422354,163,A
Store_11,10-11-2024,6673.581296,4808.980203,180,A
Store_11,17-11-2024,12988.59456,3104.772395,186,B
Store_11,24-11-2024,13031.22111,4533.969347,181,A
Store_11,01-12-2024,12422.91703,3489.764988,106,A
Store_11,08-12-2024,7481.27275,4936.644935,61,A
Store_11,15-12-2024,27498.18734,4448.19997,57,B
Store_11,22-12-2024,27451.24963,4858.160898,68,B
Store_12,01-01-2023,10514.59784,1989.717337,11,A
Store_12,08-01-2023,24030.22131,4244.298878,61,B
Store_12,15-01-2023,6036.137419,3508.189387,185,B
Store_12,22-01-2023,27359.06043,4578.096462,169,A
Store_12,29-01-2023,26342.26499,1914.698539,120,A
Store_12,05-02-2023,23039.70119,4234.832463,61,B
Store_12,12-02-2023,24364.16895,4505.446806,93,A
Store_12,19-02-2023,29940.84138,2929.534018,67,A
Store_12,26-02-2023,3205.774207,4303.215146,118,A
Store_12,05-03-2023,12563.18229,3703.545154,39,C
Store_12,12-03-2023,5444.68184,2999.9099,138,C
Store_12,19-03-2023,26972.59111,4690.07382,65,B
Store_12,26-03-2023,18787.46048,4516.769545,199,B
Store_12,02-04-2023,16709.26397,3302.972578,150,B
Store_12,09-04-2023,28276.91947,3111.823859,198,A
Store_12,16-04-2023,4013.964011,4433.112575,70,C
Store_12,23-04-2023,18083.13816,4665.761953,74,A
Store_12,30-04-2023,10903.06092,2086.240832,172,B
Store_12,07-05-2023,4282.002803,4536.884104,173,A
Store_12,14-05-2023,,4723.409566,39,C
Store_12,21-05-2023,19181.95897,1760.240675,155,A
Store_12,28-05-2023,23174.78235,3793.066546,148,B
Store_12,04-06-2023,17601.8074,2108.388493,61,C
Store_12,11-06-2023,14265.45389,2181.446947,84,A
Store_12,18-06-2023,25014.29235,3497.086391,166,C
Store_12,25-06-2023,29751.2747,4128.496601,145,B
Store_12,02-07-2023,29425.56091,4856.823656,167,C
Store_12,09-07-2023,24450.74816,3404.724369,20,A
Store_12,16-07-2023,13239.70817,1522.669582,93,B
Store_12,23-07-2023,16385.77225,3036.967253,22,A
Store_12,30-07-2023,9715.9646,3596.423564,170,B
Store_12,06-08-2023,18674.45464,3420.075763,110,A
Store_12,13-08-2023,5429.417294,2632.363854,173,A
Store_12,20-08-2023,25840.3907,3197.253589,74,B
Store_12,27-08-2023,7458.459047,4125.006712,146,A
Store_12,03-09-2023,27655.19598,3701.142812,26,A
Store_12,10-09-2023,6000.392295,4712.768972,180,B
Store_12,17-09-2023,4676.044371,2803.72005,47,A
Store_12,24-09-2023,3278.531341,2561.892684,38,A
Store_12,01-10-2023,4255.905557,2460.442337,15,A
Store_12,08-10-2023,21103.20321,1880.579993,155,B
Store_12,15-10-2023,17800.31212,2026.997649,131,A
Store_12,22-10-2023,18176.6525,3120.176236,61,A
Store_12,29-10-2023,19351.91505,2335.526711,128,B
Store_12,05-11-2023,11117.45764,4247.874331,126,A
Store_12,12-11-2023,19499.85221,2822.494818,133,A
Store_12,19-11-2023,4377.686576,1809.513957,50,C
Store_12,26-11-2023,8092.574949,3110.914851,55,C
Store_12,03-12-2023,15861.24312,4553.787678,49,A
Store_12,10-12-2023,6332.056564,2624.83185,137,A
Store_12,17-12-2023,23905.98024,1946.573818,136,C
Store_12,24-12-2023,12271.38342,4835.6144,137,B
Store_12,31-12-2023,6258.997916,2570.998459,38,B
Store_12,07-01-2024,15973.81656,3350.86376,71,C
Store_12,14-01-2024,12309.54177,2449.98356,23,A
Store_12,21-01-2024,29917.41772,3242.883434,145,C
Store_12,28-01-2024,12968.10885,2484.079764,191,A
Store_12,04-02-2024,21152.90546,2822.816049,113,B
Store_12,11-02-2024,10730.72985,2000.855523,91,B
Store_12,18-02-2024,7785.480015,4488.125781,117,A
Store_12,25-02-2024,6719.335347,3030.886623,140,A
Store_12,03-03-2024,8910.366748,2373.278132,73,C
Store_12,10-03-2024,12822.05445,3406.428893,47,B
Store_12,17-03-2024,14321.67918,2499.283734,49,B
Store_12,24-03-2024,14614.81974,1550.261123,191,C
Store_12,31-03-2024,19719.9582,2626.795159,34,A
Store_12,07-04-2024,10314.42853,4758.476756,165,B
Store_12,14-04-2024,7282.763246,1859.773275,170,A
Store_12,21-04-2024,28460.77525,2793.390448,195,B
Store_12,28-04-2024,14581.21689,2655.188981,70,A
Store_12,05-05-2024,23880.43791,3005.614457,129,A
Store_12,12-05-2024,20170.03865,3533.391817,166,C
Store_12,19-05-2024,20696.67762,3181.76492,140,B
Store_12,26-05-2024,7414.083287,3251.894819,110,A
Store_12,02-06-2024,25295.29162,2718.648615,46,A
Store_12,09-06-2024,29787.00542,4821.742803,153,B
Store_12,16-06-2024,16560.76598,2033.28849,14,C
Store_12,23-06-2024,9262.645646,1798.14255,106,B
Store_12,30-06-2024,22208.69113,2884.44822,56,A
Store_12,07-07-2024,22625.22341,4746.272276,93,B
Store_12,14-07-2024,26169.35725,2117.329447,60,A
Store_12,21-07-2024,28118.01423,1613.30794,87,A
Store_12,28-07-2024,6283.417222,2768.100724,199,B
Store_12,04-08-2024,18457.30023,3155.385582,92,A
Store_12,11-08-2024,6516.486095,3441.778636,156,B
Store_12,18-08-2024,21414.12842,3617.333553,199,A
Store_12,25-08-2024,23951.8174,4707.168984,41,A
Store_12,01-09-2024,29073.72514,4251.138543,24,B
Store_12,08-09-2024,2937.75043,1813.520366,28,A
Store_12,15-09-2024,11573.42738,3848.469436,71,B
Store_12,22-09-2024,10506.55447,1693.129045,90,C
Store_12,29-09-2024,19837.70055,2740.752795,29,B
Store_12,06-10-2024,21951.68701,2920.593375,133,A
Store_12,13-10-2024,14782.098,2110.360914,87,C
Store_12,20-10-2024,9643.680769,3100.18329,106,A
Store_12,27-10-2024,25690.58923,4889.711372,64,B
Store_12,03-11-2024,25700.51969,3802.059142,192,A
Store_12,10-11-2024,29065.19504,1867.866722,66,A
Store_12,17-11-2024,24458.92964,2754.94256,109,C
Store_12,24-11-2024,20184.25584,1570.104089,50,A
Store_12,01-12-2024,16887.15509,3205.403975,35,A
Store_12,08-12-2024,10707.1849,2139.897948,53,A
Store_12,15-12-2024,5289.04932,2975.042357,55,A
Store_12,22-12-2024,26798.1899,3813.516189,49,C
Store_13,01-01-2023,18386.33021,4316.518063,128,A
Store_13,08-01-2023,18933.62438,2271.740166,146,B
Store_13,15-01-2023,16803.26916,4983.056791,89,B
Store_13,22-01-2023,13784.66343,4411.109587,142,A
Store_13,29-01-2023,8436.33766,4572.053952,34,A
Store_13,05-02-2023,26235.77434,2113.294991,45,B
Store_13,12-02-2023,21022.17178,2748.449303,189,C
Store_13,19-02-2023,26707.41862,3398.398722,62,A
Store_13,26-02-2023,13831.49126,2240.711823,89,C
Store_13,05-03-2023,27683.73608,2045.544265,103,B
Store_13,12-03-2023,19941.18992,4943.568655,105,A
Store_13,19-03-2023,14706.35322,4030.697731,45,A
Store_13,26-03-2023,23188.46717,2962.062821,65,C
Store_13,02-04-2023,29441.3365,2718.86657,61,B
Store_13,09-04-2023,25784.53502,2260.718074,188,A
Store_13,16-04-2023,21065.45795,3011.45028,68,A
Store_13,23-04-2023,29162.01644,1580.642011,166,C
Store_13,30-04-2023,21935.10662,3559.154796,70,B
Store_13,07-05-2023,18231.08418,2131.438863,167,B
Store_13,14-05-2023,13304.66681,2407.819258,60,A
Store_13,21-05-2023,26199.2099,4765.95151,124,A
Store_13,28-05-2023,18534.00277,4299.676197,70,C
Store_13,04-06-2023,9524.964861,3612.251961,151,B
Store_13,11-06-2023,26575.15881,3997.142599,191,A
Store_13,18-06-2023,21983.70197,3645.943889,130,B
Store_13,25-06-2023,21882.11372,1879.82926,88,A
Store_13,02-07-2023,7607.363818,2967.39256,109,A
Store_13,09-07-2023,18338.91539,1684.987357,10,B
Store_13,16-07-2023,4562.652246,1527.984052,65,B
Store_13,23-07-2023,2994.37022,3826.333833,53,A
Store_13,30-07-2023,27151.54013,2514.509175,80,A
Store_13,06-08-2023,28652.63887,3921.932951,194,A
Store_13,13-08-2023,22081.58888,4740.215029,178,C
Store_13,20-08-2023,14553.61544,1528.48069,48,B
Store_13,27-08-2023,24592.34005,4404.139097,41,C
Store_13,03-09-2023,14074.25788,3982.166005,161,A
Store_13,10-09-2023,11207.65127,1911.379775,29,B
Store_13,17-09-2023,19455.0805,1808.180956,15,B
Store_13,24-09-2023,5180.217191,2886.512225,41,A
Store_13,01-10-2023,26696.25777,2579.506312,107,A
Store_13,08-10-2023,20162.05152,4802.455536,167,A
Store_13,15-10-2023,20914.45228,4474.508285,152,A
Store_13,22-10-2023,9764.610779,3876.234811,80,A
Store_13,29-10-2023,28767.99329,4781.843302,25,A
Store_13,05-11-2023,17171.38235,4718.479947,133,B
Store_13,12-11-2023,26530.12916,3556.210512,191,A
Store_13,19-11-2023,2513.091315,3033.690791,134,A
Store_13,26-11-2023,4023.554503,3396.934726,60,A
Store_13,03-12-2023,10981.76507,4502.05232,133,B
Store_13,10-12-2023,18707.06482,4315.567446,93,B
Store_13,17-12-2023,15300.07348,3932.970048,33,B
Store_13,24-12-2023,18153.26504,4254.077186,124,A
Store_13,31-12-2023,13967.2638,3440.042148,13,A
Store_13,07-01-2024,4548.00334,4613.224099,75,C
Store_13,14-01-2024,19848.84313,4668.988072,116,A
Store_13,21-01-2024,8485.146173,4857.119306,84,A
Store_13,28-01-2024,8249.251012,2572.931916,83,B
Store_13,04-02-2024,14918.61574,2727.276542,80,A
Store_13,11-02-2024,23108.00964,4436.105572,27,C
Store_13,18-02-2024,24246.24171,1585.075218,24,A
Store_13,25-02-2024,3858.104992,4125.226865,77,B
Store_13,03-03-2024,2019.886593,2528.904039,105,B
Store_13,10-03-2024,24873.46957,3976.151311,102,A
Store_13,17-03-2024,14936.31401,4790.551614,33,B
Store_13,24-03-2024,23347.79434,4109.582729,48,C
Store_13,31-03-2024,19089.30938,3930.733013,94,B
Store_13,07-04-2024,21895.41862,4112.863599,190,B
Store_13,14-04-2024,27554.59183,3938.557652,85,C
Store_13,21-04-2024,12297.89863,1634.491871,65,A
Store_13,28-04-2024,12125.41941,4584.011669,70,A
Store_13,05-05-2024,7205.891271,2809.66685,121,C
Store_13,12-05-2024,27728.80208,3515.229744,135,C
Store_13,19-05-2024,12050.28077,3975.598983,114,B
Store_13,26-05-2024,2744.627323,4014.706708,108,C
Store_13,02-06-2024,20056.87286,2661.244523,155,A
Store_13,09-06-2024,20493.43664,2436.569634,122,B
Store_13,16-06-2024,6476.524383,3860.905012,29,A
Store_13,23-06-2024,7016.128132,1746.349333,81,C
Store_13,30-06-2024,19551.98036,4782.963977,163,A
Store_13,07-07-2024,12900.44775,1569.195675,199,A
Store_13,14-07-2024,26381.76522,2426.298226,142,A
Store_13,21-07-2024,25080.25778,3635.454271,98,A
Store_13,28-07-2024,15759.0114,2350.40354,183,C
Store_13,04-08-2024,8414.382372,3394.511011,120,B
Store_13,11-08-2024,22353.77822,3381.592495,122,B
Store_13,18-08-2024,2756.293832,3700.3261,58,B
Store_13,25-08-2024,8878.725113,3252.984885,56,C
Store_13,01-09-2024,25907.76264,3100.354534,71,A
Store_13,08-09-2024,26041.13828,3371.903654,141,C
Store_13,15-09-2024,27992.95129,4440.14503,196,A
Store_13,22-09-2024,16390.78814,4187.601061,174,B
Store_13,29-09-2024,6746.517019,2605.230373,116,C
Store_13,06-10-2024,9022.438534,1706.361681,17,A
Store_13,13-10-2024,13445.95383,2090.942348,196,A
Store_13,20-10-2024,11430.77698,4088.517884,51,A
Store_13,27-10-2024,11247.61829,2594.035162,198,A
Store_13,03-11-2024,3719.793658,3791.393134,183,B
Store_13,10-11-2024,26293.11924,2207.984051,181,C
Store_13,17-11-2024,27224.65899,3895.746332,46,B
Store_13,24-11-2024,29842.89554,3295.46924,17,C
Store_13,01-12-2024,29235.16533,2744.788189,143,A
Store_13,08-12-2024,6371.697558,4584.447396,123,B
Store_13,15-12-2024,23925.1931,2823.775042,28,A
Store_13,22-12-2024,7846.617871,3770.60039,94,A
Store_14,01-01-2023,14815.48512,2848.32575,48,B
Store_14,08-01-2023,6619.695164,3927.853198,91,A
Store_14,15-01-2023,3545.68026,3277.122557,120,A
Store_14,22-01-2023,24634.66262,3755.705469,103,C
Store_14,29-01-2023,26767.96975,4230.930185,176,A
Store_14,05-02-2023,8695.929949,3765.927468,86,A
Store_14,12-02-2023,22859.28241,3300.638281,169,A
Store_14,19-02-2023,19084.72364,2773.655257,58,A
Store_14,26-02-2023,13595.48601,3659.3913,161,C
Store_14,05-03-2023,3047.421936,1764.900152,46,B
Store_14,12-03-2023,9069.585123,4885.044689,112,A
Store_14,19-03-2023,6277.672421,1680.04525,137,B
Store_14,26-03-2023,27489.45012,2222.81119,60,A
Store_14,02-04-2023,18147.00142,1806.593521,29,A
Store_14,09-04-2023,12723.72466,3980.05101,118,B
Store_14,16-04-2023,9864.289964,3682.635836,157,A
Store_14,23-04-2023,23733.81714,2933.433907,105,A
Store_14,30-04-2023,8904.649429,3616.118033,20,B
Store_14,07-05-2023,12104.82172,3005.232788,65,C
Store_14,14-05-2023,20825.62802,4462.236946,146,A
Store_14,21-05-2023,7005.438598,2814.418346,107,A
Store_14,28-05-2023,25944.56038,3227.214918,41,C
Store_14,04-06-2023,19657.63114,4584.138294,195,A
Store_14,11-06-2023,20586.31783,1912.750608,142,A
Store_14,18-06-2023,12565.97864,2841.295734,166,A
Store_14,25-06-2023,23652.33534,3380.849013,23,B
Store_14,02-07-2023,13411.22191,4497.514724,141,A
Store_14,09-07-2023,26400.10095,4865.444951,130,A
Store_14,16-07-2023,24873.60418,1947.584547,71,Unknown
Store_14,23-07-2023,6856.05686,3997.98111,101,A
Store_14,30-07-2023,24376.02924,4829.83347,158,A
Store_14,06-08-2023,8910.712718,2641.612515,188,B
Store_14,13-08-2023,25740.06818,2164.34954,77,C
Store_14,20-08-2023,6184.091171,3790.042014,24,B
Store_14,27-08-2023,2130.845753,2973.206501,83,A
Store_14,03-09-2023,29578.44816,2394.668016,166,A
Store_14,10-09-2023,3329.314103,4099.043632,155,A
Store_14,17-09-2023,8397.251222,1603.766081,137,C
Store_14,24-09-2023,11607.70013,2218.167997,116,A
Store_14,01-10-2023,28039.99586,1789.725117,19,B
Store_14,08-10-2023,9355.519087,3102.440697,95,A
Store_14,15-10-2023,18149.46489,4386.464138,51,C
Store_14,22-10-2023,18242.30394,4741.922652,117,A
Store_14,29-10-2023,10605.20745,2431.505541,165,A
Store_14,05-11-2023,11018.05671,2210.452028,148,A
Store_14,12-11-2023,3067.90773,2898.308435,189,B
Store_14,19-11-2023,18791.61878,3383.193987,27,A
Store_14,26-11-2023,26284.43768,4780.234158,50,C
Store_14,03-12-2023,3301.556274,3228.677998,83,A
Store_14,10-12-2023,9525.826461,3693.477344,194,A
Store_14,17-12-2023,9372.433243,2737.774141,99,B
Store_14,24-12-2023,20710.06314,1923.937879,43,A
Store_14,31-12-2023,7022.729107,2135.693399,104,C
Store_14,07-01-2024,4495.599309,3817.292505,61,A
Store_14,14-01-2024,12204.04325,2262.28628,130,A
Store_14,21-01-2024,24311.92024,3466.886619,132,C
Store_14,28-01-2024,20304.43417,3143.583103,152,A
Store_14,04-02-2024,17203.81288,4576.516984,166,B
Store_14,11-02-2024,10201.85482,3490.5607,85,B
Store_14,18-02-2024,16893.14802,2091.127472,77,B
Store_14,25-02-2024,2572.095034,4061.459821,112,C
Store_14,03-03-2024,11378.99437,2987.857351,79,A
Store_14,10-03-2024,21185.34244,2476.485553,41,B
Store_14,17-03-2024,6973.451925,2686.676751,110,A
Store_14,24-03-2024,21330.35505,4030.254363,173,C
Store_14,31-03-2024,18171.68753,1581.940478,134,A
Store_14,07-04-2024,6214.71521,3337.451267,97,A
Store_14,14-04-2024,10652.63852,3611.407535,85,C
Store_14,21-04-2024,12212.56605,4012.571944,151,A
Store_14,28-04-2024,17559.32995,2734.717988,12,C
Store_14,05-05-2024,20521.63461,2799.767522,162,B
Store_14,12-05-2024,9299.25003,1756.529627,10,A
Store_14,19-05-2024,15711.49997,3075.718332,119,B
Store_14,26-05-2024,15380.49821,2823.036306,146,C
Store_14,02-06-2024,2030.631778,4316.772279,126,A
Store_14,09-06-2024,19978.89575,3016.197872,133,B
Store_14,16-06-2024,2971.395695,4070.086083,59,B
Store_14,23-06-2024,14957.01891,4701.083409,163,B
Store_14,30-06-2024,11085.04781,3854.478938,29,A
Store_14,07-07-2024,26236.32944,4702.936159,170,A
Store_14,14-07-2024,2299.304146,2748.125024,14,A
Store_14,21-07-2024,11664.47957,4613.359975,88,A
Store_14,28-07-2024,,4558.89798,170,A
Store_14,04-08-2024,18909.94985,4697.944749,79,C
Store_14,11-08-2024,21417.76692,4528.080332,46,A
Store_14,18-08-2024,7444.910801,3506.657101,130,B
Store_14,25-08-2024,17888.56375,2638.248897,12,A
Store_14,01-09-2024,14251.42597,1783.535963,107,A
Store_14,08-09-2024,28663.54334,2809.635837,35,A
Store_14,15-09-2024,13276.18408,4474.263904,173,A
Store_14,22-09-2024,27432.9129,4553.270416,167,A
Store_14,29-09-2024,22022.26463,3812.499746,28,A
Store_14,06-10-2024,5581.515884,2844.662732,129,C
Store_14,13-10-2024,3736.084466,3311.982526,141,A
Store_14,20-10-2024,5612.691346,2451.578113,189,C
Store_14,27-10-2024,14025.99806,4798.244438,175,B
Store_14,03-11-2024,4625.228954,4874.826722,162,A
Store_14,10-11-2024,18547.1357,4930.860216,132,B
Store_14,17-11-2024,13811.58648,3781.894413,155,C
Store_14,24-11-2024,26257.1148,2139.379826,191,A
Store_14,01-12-2024,10975.60498,3190.946082,179,A
Store_14,08-12-2024,19491.87986,1785.032335,30,C
Store_14,15-12-2024,25171.27554,2666.050063,186,B
Store_14,22-12-2024,24777.23292,3431.060703,65,A
Store_15,01-01-2023,24922.14041,4045.957235,138,A
Store_15,08-01-2023,13154.38747,3281.656082,154,A
Store_15,15-01-2023,23612.22667,1770.881259,145,A
Store_15,22-01-2023,5302.362701,2203.27777,146,Unknown
Store_15,29-01-2023,24963.78864,4844.204113,177,A
Store_15,05-02-2023,6735.175477,2394.483485,88,C
Store_15,12-02-2023,10926.02634,4693.159048,81,B
Store_15,19-02-2023,14484.67459,3207.422339,70,A
Store_15,26-02-2023,28069.36658,2939.582525,97,A
Store_15,05-03-2023,23002.99269,1942.153596,153,B
Store_15,12-03-2023,24852.35147,3791.777637,150,A
Store_15,19-03-2023,12950.11234,4317.516616,188,A
Store_15,26-03-2023,8894.789127,4352.684246,182,C
Store_15,02-04-2023,17241.98417,1684.661086,149,A
Store_15,09-04-2023,13091.22153,2273.21311,131,C
Store_15,16-04-2023,6379.869637,3431.880005,74,B
Store_15,23-04-2023,17117.73466,3215.619012,196,C
Store_15,30-04-2023,13130.72026,1770.241289,156,B
Store_15,07-05-2023,2332.357544,4505.240073,69,B
Store_15,14-05-2023,16584.43128,3157.02153,133,A
Store_15,21-05-2023,9667.066751,2068.347895,89,B
Store_15,28-05-2023,10502.11437,2893.85392,81,C
Store_15,04-06-2023,6481.020061,3181.40676,27,B
Store_15,11-06-2023,8428.743873,2856.386693,32,A
Store_15,18-06-2023,21110.92211,2959.532032,100,C
Store_15,25-06-2023,6835.062774,2662.759153,127,A
Store_15,02-07-2023,5108.774849,3316.016338,139,A
Store_15,09-07-2023,2502.30985,2235.107009,171,B
Store_15,16-07-2023,11332.14155,2764.774421,74,A
Store_15,23-07-2023,11708.24506,4681.760015,27,C
Store_15,30-07-2023,27681.09901,2699.406834,149,A
Store_15,06-08-2023,11967.23634,4083.556965,16,A
Store_15,13-08-2023,22158.72232,4685.383754,170,A
Store_15,20-08-2023,12281.89668,4243.801684,168,A
Store_15,27-08-2023,19925.02688,2501.178339,172,B
Store_15,03-09-2023,21809.17178,4582.503058,30,A
Store_15,10-09-2023,12005.0553,3212.682273,103,A
Store_15,17-09-2023,10596.06469,2060.509209,75,A
Store_15,24-09-2023,23805.46213,2701.114438,13,B
Store_15,01-10-2023,20620.99058,4737.739769,10,A
Store_15,08-10-2023,28697.20001,2325.428813,142,A
Store_15,15-10-2023,16849.57269,3544.345451,83,A
Store_15,22-10-2023,8171.401621,2968.324998,57,C
Store_15,29-10-2023,28385.67122,3037.188054,174,A
Store_15,05-11-2023,2530.596798,4348.032651,81,B
Store_15,12-11-2023,22880.31641,3291.845422,150,A
Store_15,19-11-2023,14107.58754,3195.418445,88,C
Store_15,26-11-2023,,4124.263032,13,C
Store_15,03-12-2023,11544.9724,4817.057336,150,A
Store_15,10-12-2023,28006.83803,2909.30659,45,A
Store_15,17-12-2023,13076.5729,3790.670285,129,A
Store_15,24-12-2023,8155.787887,3915.584306,82,A
Store_15,31-12-2023,19005.56092,4436.306607,149,C
Store_15,07-01-2024,13558.16554,2853.039191,90,B
Store_15,14-01-2024,16091.3843,3018.237587,178,B
Store_15,21-01-2024,16909.57988,3731.400337,95,A
Store_15,28-01-2024,15258.73946,3161.059276,130,A
Store_15,04-02-2024,18016.65376,2913.67321,56,B
Store_15,11-02-2024,23170.41839,2879.768183,99,A
Store_15,18-02-2024,16609.37512,2022.619042,184,C
Store_15,25-02-2024,10215.00737,3695.048589,10,B
Store_15,03-03-2024,13893.02434,2436.136293,126,A
Store_15,10-03-2024,26612.42703,4419.686875,97,B
Store_15,17-03-2024,5086.56003,4388.134362,140,B
Store_15,24-03-2024,12447.13019,2195.820769,190,B
Store_15,31-03-2024,19978.10772,2447.76806,184,C
Store_15,07-04-2024,17247.74976,4283.304151,147,A
Store_15,14-04-2024,3831.672687,3826.220516,102,A
Store_15,21-04-2024,7698.204374,4315.158105,77,A
Store_15,28-04-2024,10267.66619,3023.868493,37,A
Store_15,05-05-2024,16554.68221,3814.427423,28,C
Store_15,12-05-2024,10979.53123,4325.864608,60,A
Store_15,19-05-2024,28465.20576,2908.720975,51,B
